customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,internet_service,online_security,tech_support,streaming_tv,monthly_usage_gb,support_calls,payment_delay,churn
910,64,Female,41,20.72,4112.45,Month-to-month,DSL,No internet service,No internet service,Yes,831,1,1,0
911,38,Male,62,48.56,2412.88,Month-to-month,DSL,Yes,No,No,153,3,0,0
912,33,Female,10,94.1,1786.55,Month-to-month,DSL,No internet service,Yes,No,501,7,1,1
913,71,Male,21,38.29,1844.67,Two year,DSL,No,Yes,No internet service,536,4,0,0
914,38,Male,36,70.75,4038.29,One year,Fiber optic,Yes,No,No,388,0,1,0
915,28,Female,12,37.77,1674.49,Month-to-month,Fiber optic,No,No internet service,No internet service,736,6,2,1
916,77,Male,2,45.73,1084.84,Month-to-month,No,Yes,Yes,No internet service,615,0,0,1
917,54,Male,13,87.84,469.21,Month-to-month,DSL,No,No internet service,No,949,8,0,1
918,53,Female,53,78.31,2360.13,Month-to-month,Fiber optic,No internet service,No,No internet service,527,2,0,0
919,52,Male,32,27.63,2436.55,One year,Fiber optic,No,No internet service,No,772,2,0,0
920,36,Male,16,54.3,4212.5,Two year,Fiber optic,Yes,Yes,Yes,656,5,0,0
921,37,Male,32,22.33,1145.13,One year,DSL,No,No internet service,Yes,272,9,0,0
922,74,Female,32,58.47,1935.91,Month-to-month,No,Yes,No internet service,No,58,5,2,1
923,35,Male,11,72.99,4051.61,One year,Fiber optic,No,Yes,No,102,5,2,1
924,64,Female,10,29.48,4126.94,Month-to-month,DSL,No internet service,Yes,No,126,0,1,1
925,58,Female,15,43.11,1953.82,Two year,Fiber optic,No internet service,No internet service,No,767,4,0,0
926,66,Male,17,51.83,2322.66,Two year,Fiber optic,No,No internet service,Yes,552,5,1,0
927,31,Male,40,93.56,1551.27,Two year,No,No,No,No internet service,365,7,1,1
928,32,Male,18,99.46,4666.15,Month-to-month,Fiber optic,No,Yes,No internet service,863,0,2,1
929,48,Female,55,23.59,637.29,One year,Fiber optic,Yes,No internet service,Yes,871,4,1,0
930,18,Male,25,80.88,4672.06,Two year,DSL,No,Yes,No internet service,891,2,2,0
931,70,Male,59,49.74,3435.14,Month-to-month,DSL,No,No,Yes,673,1,1,0
932,71,Male,22,51.4,2681.28,Month-to-month,No,Yes,No internet service,No internet service,912,7,0,1
933,71,Male,30,80.34,211.66,One year,DSL,No internet service,No internet service,No,214,6,1,1
934,20,Male,44,93.47,2404.2,Two year,DSL,No,No internet service,No,328,9,2,1
935,33,Female,32,96.07,2068.35,Month-to-month,No,No,Yes,No,76,6,2,1
936,40,Female,51,66.17,848.03,One year,Fiber optic,No internet service,No,Yes,119,4,2,0
937,74,Male,46,48.57,3299.23,Two year,No,No internet service,Yes,Yes,267,8,1,0
938,28,Male,21,83.0,4857.2,One year,DSL,Yes,No internet service,No internet service,414,4,1,0
939,29,Male,32,40.08,2832.83,One year,No,No,No,No internet service,750,1,2,0
940,27,Male,39,65.13,3588.03,Month-to-month,Fiber optic,No,No internet service,No internet service,894,2,0,0
941,49,Female,12,48.69,388.83,Month-to-month,No,Yes,No internet service,Yes,996,3,0,0
942,33,Male,47,72.53,2117.45,Month-to-month,DSL,No internet service,Yes,No internet service,355,4,1,0
943,25,Female,18,39.23,625.97,One year,DSL,Yes,No internet service,No,173,2,1,0
944,55,Female,21,35.33,3083.34,Month-to-month,No,No internet service,No,No internet service,68,6,2,1
945,29,Male,13,93.46,4695.49,One year,Fiber optic,Yes,No internet service,No,306,4,1,0
946,41,Female,21,28.14,3325.8,One year,No,No internet service,No internet service,Yes,345,4,1,0
947,45,Female,8,60.48,430.18,Month-to-month,Fiber optic,Yes,Yes,No,977,5,2,1
948,70,Female,46,37.67,1805.6,Two year,Fiber optic,No internet service,No,No,71,6,2,1
949,25,Female,7,23.11,2775.78,Two year,No,No internet service,Yes,No,929,9,1,1
950,75,Male,23,22.88,2045.88,Two year,Fiber optic,No internet service,No internet service,Yes,499,9,0,0
951,45,Male,22,34.02,4176.54,One year,DSL,No internet service,Yes,Yes,601,7,1,0
952,53,Female,22,89.34,4082.62,One year,No,No internet service,Yes,Yes,599,8,0,1
953,43,Male,29,42.6,3078.56,One year,Fiber optic,No,Yes,Yes,97,3,0,0
954,25,Male,13,96.04,1898.62,Month-to-month,DSL,No internet service,Yes,No internet service,744,4,0,0
955,75,Male,2,66.53,1313.92,One year,No,No,No internet service,Yes,636,4,2,1
956,77,Male,29,54.93,574.08,Month-to-month,DSL,No internet service,No internet service,No,770,7,2,1
957,67,Male,52,66.41,1806.74,Month-to-month,DSL,No,No,Yes,232,8,2,1
958,45,Female,27,61.34,2095.2,Two year,DSL,No,Yes,No internet service,484,6,1,0
959,45,Male,50,80.7,3395.32,Two year,Fiber optic,Yes,Yes,No internet service,156,4,2,0
960,54,Male,23,42.6,3307.89,Two year,No,No internet service,No,No internet service,237,2,2,0
961,58,Male,44,48.24,397.04,Month-to-month,No,Yes,Yes,No,825,0,1,0
962,53,Male,22,91.53,2006.53,Month-to-month,Fiber optic,Yes,No,Yes,135,8,1,1
963,44,Female,43,95.72,949.81,Month-to-month,No,No internet service,No internet service,Yes,885,4,0,0
964,71,Female,37,91.4,826.22,One year,DSL,Yes,No,Yes,892,8,1,1
965,34,Female,61,53.56,4145.15,Month-to-month,No,No internet service,Yes,No,505,9,1,1
966,26,Female,56,82.43,257.48,Two year,Fiber optic,Yes,No,No,186,3,2,1
967,50,Male,3,58.11,2124.96,Two year,DSL,No internet service,No internet service,No internet service,907,4,0,0
968,70,Female,63,59.8,882.61,Month-to-month,Fiber optic,No internet service,Yes,No internet service,947,3,0,0
969,37,Male,19,36.37,4402.68,Month-to-month,DSL,No internet service,No internet service,Yes,385,1,1,0
970,30,Male,23,67.29,2807.35,Two year,DSL,No,No internet service,No,656,0,2,0
971,45,Male,29,34.89,1195.33,Month-to-month,No,Yes,No,No,887,7,2,1
972,65,Male,30,46.53,2537.02,Two year,DSL,No,No internet service,Yes,806,3,2,0
973,46,Male,39,88.4,3670.86,One year,Fiber optic,Yes,Yes,Yes,518,4,2,0
974,30,Female,25,36.57,4792.68,Two year,No,Yes,No internet service,No internet service,651,5,1,0
975,63,Female,8,25.69,1141.21,One year,Fiber optic,Yes,No internet service,No internet service,620,7,2,1
976,52,Female,58,25.52,4436.6,Month-to-month,DSL,No,No,No internet service,452,7,0,1
977,78,Female,16,95.26,4674.81,Month-to-month,Fiber optic,Yes,No internet service,Yes,589,6,0,1
978,23,Male,1,60.55,4586.28,One year,Fiber optic,No,No,Yes,121,3,1,0
979,35,Female,5,52.75,3195.3,Month-to-month,DSL,No internet service,No,No internet service,831,5,2,1
980,68,Male,3,84.87,3167.61,One year,No,Yes,Yes,No internet service,73,3,2,1
981,22,Female,65,86.87,2045.89,Month-to-month,Fiber optic,Yes,Yes,No,673,6,2,1
982,64,Male,4,46.58,3774.37,Two year,DSL,No internet service,Yes,No,861,0,2,1
983,42,Male,64,75.49,2679.91,Month-to-month,No,No internet service,Yes,No internet service,534,4,1,0
984,19,Female,10,81.69,3403.32,Two year,No,Yes,No,No internet service,105,9,2,1
985,27,Male,21,72.37,2170.87,Two year,No,No internet service,No internet service,No,272,9,1,0
986,73,Male,46,32.13,3670.91,One year,Fiber optic,No,Yes,No internet service,681,3,2,0
987,47,Female,27,90.07,4131.13,Month-to-month,Fiber optic,No,Yes,No,228,6,2,1
988,67,Male,66,63.13,774.86,One year,Fiber optic,Yes,Yes,No,849,8,0,0
989,76,Female,41,42.6,4173.0,Month-to-month,No,No,No internet service,No,483,4,1,0
990,62,Female,13,54.02,2724.47,Two year,Fiber optic,No,Yes,Yes,986,3,0,0
991,22,Female,9,23.01,4231.1,Two year,DSL,Yes,No internet service,Yes,499,8,1,1
992,72,Male,36,30.23,2184.94,Month-to-month,Fiber optic,No internet service,No,No internet service,842,4,2,1
993,73,Male,58,81.24,1926.25,Month-to-month,Fiber optic,Yes,No,No,933,8,2,1
994,50,Male,54,20.0,4579.55,One year,No,No,No,Yes,541,7,1,1
995,71,Female,12,53.33,1293.29,Month-to-month,Fiber optic,Yes,No internet service,No internet service,238,3,0,0
996,18,Male,14,61.8,4228.85,Month-to-month,DSL,Yes,Yes,No internet service,627,6,1,1
997,35,Female,34,24.37,2445.9,Month-to-month,No,No,Yes,No internet service,859,4,1,0
998,49,Female,53,97.85,2594.77,One year,DSL,No,Yes,No internet service,469,9,2,1
999,64,Male,20,38.09,1576.92,Month-to-month,No,Yes,Yes,No internet service,298,3,0,0
1000,66,Female,16,44.34,2886.56,Two year,No,No,Yes,No,637,4,1,0
